trip_id,timestamp,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,distance_km,duration_min,fare,driver_id,vehicle_type,payment_type,weather,time_of_day,surge_multiplier,passenger_count,rating,is_cancelled,high_fare
T001429,2024-04-07 10:59:00,13.0404,77.887686,13.084121,77.900209,5.546,7.8,12.3,DR0762,Sedan,Cash,Clear,Morning,1.0,2,4.6,0,0
T001430,2024-10-14 11:17:00,12.942924,77.884353,12.91464,77.871897,3.593,13.3,10.44,DR0179,Bike,Cash,Windy,Morning,1.0,2,4.6,0,0
T001431,2024-06-20 15:36:00,12.977166,77.67429,12.987102,77.674063,1.222,2.8,8.44,DR0243,SUV,Wallet,Clear,Afternoon,1.5,4,4.9,0,0
T001432,2024-03-08 14:10:00,13.063213,77.639274,13.012923,77.634777,5.777,5.3,13.72,DR0411,MiniVan,Card,Cloudy,Morning,1.0,1,4.5,0,0
T001433,2024-03-03 11:40:00,12.970773,77.772175,12.943748,77.78417,6.181,5.8,17.54,DR0414,Sedan,Card,Clear,Afternoon,1.0,3,5.0,0,1
T001434,2024-07-24 04:36:00,13.092669,77.83157,13.110408,77.831149,3.591,3.7,11.28,DR0392,Hatchback,Wallet,Clear,Afternoon,2.0,1,4.2,0,0
T001435,2024-04-26 14:22:00,12.836739,77.699413,12.837458,77.728222,3.756,14.0,18.96,DR0152,MiniVan,Card,Rainy,Evening,1.0,3,4.7,0,1
T001436,2024-02-07 04:35:00,13.131995,77.632325,13.124466,77.652114,4.374,8.6,14.38,DR0190,SUV,Cash,Cloudy,Morning,1.0,4,3.9,0,0
T001437,2024-06-04 21:48:00,12.881675,77.620558,12.865388,77.604651,2.746,7.4,9.39,DR0270,Hatchback,Wallet,Clear,Afternoon,1.0,2,3.7,0,0
T001438,2024-08-26 07:35:00,13.177579,77.630639,13.137648,77.657945,7.844,7.0,17.74,DR0752,Sedan,Wallet,Clear,Night,1.25,1,4.0,0,1
T001439,2024-04-26 09:59:00,12.862218,77.547213,12.876086,77.553601,2.005,4.6,6.96,DR0222,Sedan,Wallet,Cloudy,Evening,1.25,1,5.0,0,0
T001440,2024-12-14 16:51:00,12.851666,77.811448,12.846003,77.814846,1.233,3.9,5.61,DR0456,Sedan,Card,Foggy,Morning,1.0,1,5.0,0,0
T001441,2024-10-11 12:50:00,13.12475,77.541984,13.094313,77.558948,5.068,2.0,7.74,DR0413,Sedan,Cash,Clear,Afternoon,1.0,1,4.7,0,0
T001442,2024-07-06 03:31:00,13.127481,77.659326,13.128085,77.638503,2.485,8.5,9.01,DR0321,Hatchback,Card,Clear,Night,1.25,4,4.3,0,0
T001443,2024-12-07 03:33:00,13.095504,77.833977,13.107129,77.806389,3.44,12.7,17.6,DR0212,MiniVan,Card,Windy,Morning,1.0,2,5.0,0,1
T001444,2024-06-07 00:50:00,13.184212,77.661642,13.180199,77.662141,0.905,2.0,3.87,DR0414,Bike,Card,Clear,Evening,1.0,4,4.0,0,0
T001445,2024-02-20 23:29:00,12.908216,77.617905,12.910536,77.605779,1.485,3.1,6.62,DR0015,Sedan,Card,Foggy,Morning,1.25,3,3.8,0,0
T001446,2024-01-14 01:58:00,13.130659,77.879301,13.131422,77.920776,5.476,16.5,15.37,DR0747,Sedan,Wallet,Clear,Afternoon,1.0,2,4.5,0,0
T001447,2024-12-08 09:05:00,12.940816,77.550618,12.92668,77.535331,2.394,5.0,10.61,DR0213,Sedan,nan,Foggy,Night,1.0,3,4.6,1,0
T001448,2024-12-16 07:37:00,13.014959,77.853942,13.016045,77.854747,0.666,2.0,5.24,DR0629,Sedan,Card,Cloudy,Night,1.0,1,4.8,0,0
T001449,2024-09-26 19:49:00,12.97824,77.524831,12.992944,77.52867,1.942,2.9,5.12,DR0109,SUV,Card,Clear,Afternoon,1.0,1,4.3,0,0
T001450,2024-02-07 14:18:00,12.80234,77.665412,12.823033,77.690037,6.083,6.6,18.84,DR0636,Hatchback,Card,Clear,Evening,1.25,1,4.4,0,1
T001451,2024-04-17 04:22:00,13.029785,77.752688,13.045599,77.732797,4.313,11.9,8.35,DR0032,MiniVan,Card,Clear,Afternoon,1.0,1,5.0,0,0
T001452,2024-01-15 23:51:00,13.099002,77.648015,13.0855,77.615774,6.688,3.5,11.46,DR0329,Sedan,Card,Cloudy,Morning,1.0,2,4.5,0,0
T001453,2024-01-19 16:56:00,12.869821,77.713843,12.882545,77.741731,3.538,8.3,11.1,DR0378,SUV,Card,Rainy,Evening,2.0,3,4.4,0,0
T001454,2024-03-30 19:32:00,13.172662,77.581601,13.181972,77.583211,1.448,7.3,9.37,DR0765,Bike,Wallet,Clear,Evening,1.0,2,4.8,0,0
T001455,2024-07-27 19:57:00,13.01216,77.727614,12.997966,77.743809,3.796,6.7,13.04,DR0514,Sedan,Wallet,Rainy,Night,1.0,4,4.4,0,0
T001456,2024-01-24 22:02:00,12.871298,77.553823,12.862012,77.570957,2.602,2.0,6.38,DR0515,Bike,Card,Foggy,Morning,1.0,4,5.0,0,0
T001457,2024-12-25 09:06:00,13.058379,77.818439,13.071973,77.839039,5.235,8.7,11.67,DR0725,SUV,Card,Clear,Morning,1.0,3,4.7,0,0
T001458,2024-06-15 02:49:00,12.876769,77.733516,12.904307,77.725959,4.589,12.4,12.52,DR0702,Sedan,Card,Clear,Afternoon,1.0,4,4.5,0,0
T001459,2024-04-06 07:17:00,12.825413,77.692773,12.78918,77.679794,6.231,10.6,12.92,DR0165,Hatchback,Wallet,Cloudy,Evening,1.0,4,4.3,0,0
T001460,2024-07-07 08:55:00,13.074126,77.521867,13.106927,77.481942,9.819,29.9,17.51,DR0317,Sedan,Wallet,Clear,Night,1.25,1,3.8,0,1
T001461,2024-10-15 09:45:00,12.844278,77.69991,12.867561,77.680012,4.413,2.0,10.24,DR0061,SUV,Wallet,Clear,Evening,1.0,1,4.7,0,0
T001462,2024-04-24 02:06:00,12.842487,77.725428,12.846469,77.726671,0.718,3.5,6.35,DR0601,Hatchback,nan,Foggy,Night,1.0,1,4.3,1,0
T001463,2024-01-18 08:13:00,13.095977,77.606267,13.091163,77.592239,2.638,13.0,9.45,DR0583,Sedan,Card,Clear,Night,1.25,4,3.9,0,0
T001464,2024-01-19 14:24:00,12.822081,77.771036,12.82989,77.748218,3.069,6.1,10.37,DR0036,Hatchback,Wallet,Rainy,Evening,1.0,1,4.1,0,0
T001465,2024-11-06 23:23:00,13.123908,77.530706,13.111096,77.531714,4.062,2.4,9.39,DR0414,Bike,Cash,Cloudy,Afternoon,1.0,2,5.0,0,0
T001466,2024-02-10 17:37:00,13.11846,77.583476,13.114906,77.610334,3.311,2.9,11.61,DR0687,Bike,Card,Clear,Morning,1.0,1,4.5,0,0
T001467,2024-08-19 23:32:00,12.856557,77.795019,12.827057,77.793899,3.622,2.0,5.23,DR0732,SUV,Cash,Rainy,Afternoon,1.0,3,4.7,0,0
T001468,2024-05-20 08:15:00,13.007352,77.558889,12.972522,77.536232,6.813,12.1,13.66,DR0270,Sedan,Card,Clear,Evening,1.0,2,4.7,0,0
T001469,2024-10-10 19:03:00,12.83865,77.59822,12.885296,77.623668,6.476,16.2,12.11,DR0374,Hatchback,Card,Clear,Night,1.0,4,5.0,0,0
T001470,2024-01-23 02:13:00,13.053028,77.760342,13.05429,77.74486,1.761,2.0,6.73,DR0253,SUV,Card,Clear,Afternoon,1.0,3,4.3,0,0
T001471,2024-11-23 16:39:00,12.825172,77.791537,12.829246,77.821124,3.366,12.0,8.15,DR0695,Sedan,Cash,Clear,Afternoon,1.0,1,4.5,0,0
T001472,2024-09-11 20:08:00,13.177792,77.520596,13.177178,77.515333,1.121,2.0,7.81,DR0235,MiniVan,UPI,Clear,Afternoon,1.0,4,5.0,0,0
T001473,2024-06-12 23:40:00,12.883092,77.550636,12.866537,77.552698,2.17,2.0,9.16,DR0053,SUV,Card,Clear,Evening,1.0,4,4.6,0,0
T001474,2024-03-16 13:29:00,13.073158,77.678447,13.067017,77.709665,4.41,13.7,14.35,DR0646,Sedan,Card,Cloudy,Evening,1.25,3,4.7,0,0
T001475,2024-12-22 15:45:00,12.851317,77.737118,12.85314,77.710088,5.42,2.0,12.02,DR0796,MiniVan,Wallet,Clear,Afternoon,1.0,4,4.5,0,0
T001476,2024-04-20 06:08:00,12.883839,77.681512,12.879906,77.66051,3.421,7.0,7.79,DR0128,SUV,Card,Foggy,Evening,1.0,4,4.3,0,0
T001477,2024-06-28 00:53:00,12.98038,77.758828,12.965336,77.752297,2.328,7.1,6.92,DR0330,MiniVan,Card,Clear,Morning,1.5,1,5.0,0,0
T001478,2024-05-23 20:32:00,13.029238,77.802397,13.038828,77.799598,1.192,2.0,2.81,DR0612,SUV,Card,Rainy,Morning,1.0,3,4.5,0,0
T001479,2024-03-25 03:37:00,13.199545,77.879818,13.203313,77.932659,7.438,15.0,16.77,DR0694,Bike,Card,Clear,Afternoon,1.0,3,4.8,0,1
T001480,2024-06-01 01:30:00,12.81037,77.639952,12.818229,77.622191,2.286,5.5,6.52,DR0030,MiniVan,Cash,Foggy,Night,1.0,3,4.7,0,0
T001481,2024-02-25 07:00:00,12.800126,77.565242,12.814227,77.539157,3.46,4.0,17.19,DR0030,MiniVan,Card,Clear,Evening,1.0,4,3.1,0,1
T001482,2024-01-01 14:32:00,12.940147,77.605634,12.936736,77.586917,2.525,2.0,10.76,DR0742,MiniVan,Card,Clear,Morning,1.0,2,4.6,0,0
T001483,2024-04-15 20:20:00,12.946463,77.559266,12.943085,77.563908,3.854,2.0,15.05,DR0150,SUV,Wallet,Cloudy,Afternoon,1.0,3,4.6,0,0
T001484,2024-02-10 21:44:00,13.153535,77.657698,13.183184,77.667539,3.918,20.5,12.85,DR0039,MiniVan,Card,Cloudy,Morning,1.0,3,3.7,0,0
T001485,2024-05-31 09:27:00,13.165033,77.849027,13.146153,77.834885,3.518,14.4,10.35,DR0471,Hatchback,Cash,Clear,Evening,2.0,3,4.1,0,0
T001486,2024-11-10 21:49:00,13.15221,77.638824,13.114737,77.639245,4.376,16.1,10.23,DR0243,Sedan,nan,Clear,Afternoon,1.0,3,4.5,1,0
T001487,2024-02-29 08:06:00,12.857272,77.559529,12.868382,77.598433,5.232,21.9,14.38,DR0013,Hatchback,Cash,Clear,Evening,2.0,3,4.4,0,0
T001488,2024-01-01 10:48:00,12.964842,77.709053,12.952255,77.709757,2.348,3.3,6.92,DR0368,Sedan,Card,Cloudy,Evening,1.0,3,5.0,0,0
T001489,2024-02-10 13:11:00,13.098354,77.896778,13.076807,77.903197,3.373,4.2,17.59,DR0448,Sedan,Card,Cloudy,Afternoon,1.0,1,5.0,0,1
T001490,2024-07-04 11:32:00,12.925044,77.575272,12.942749,77.613052,7.397,3.3,18.45,DR0513,Hatchback,nan,Clear,Afternoon,1.0,2,4.4,1,1
T001491,2024-04-10 07:34:00,13.065295,77.81115,13.0624,77.797189,2.196,3.5,6.88,DR0217,Sedan,Wallet,Rainy,Morning,1.0,3,4.2,0,0
T001492,2024-06-27 16:02:00,12.894857,77.829344,12.869586,77.814075,3.721,9.5,13.51,DR0790,Sedan,Card,Foggy,Night,1.5,2,4.6,0,0
T001493,2024-01-11 16:12:00,12.929368,77.660535,12.968067,77.651142,6.31,12.0,12.89,DR0425,Sedan,Card,Clear,Morning,1.0,4,5.0,0,0
T001494,2024-05-01 13:54:00,13.144172,77.747821,13.111958,77.737262,3.963,12.2,19.89,DR0061,Hatchback,Card,Rainy,Evening,1.0,2,4.6,0,1
T001495,2024-05-29 16:46:00,12.900204,77.672949,12.89847,77.636529,6.573,13.0,12.83,DR0599,Hatchback,Wallet,Clear,Night,1.0,4,5.0,0,0
T001496,2024-06-06 10:25:00,13.18573,77.604931,13.147944,77.607691,4.71,12.3,14.25,DR0315,Sedan,Wallet,Windy,Afternoon,1.25,1,5.0,0,0
T001497,2024-07-20 04:08:00,12.922504,77.670448,12.927917,77.674786,1.184,2.0,5.24,DR0502,SUV,Wallet,Clear,Morning,1.0,4,4.8,0,0
T001498,2024-10-11 21:53:00,12.809411,77.538116,12.796589,77.534399,2.756,5.3,8.54,DR0542,Sedan,Cash,Clear,Evening,1.0,1,4.6,0,0
T001499,2024-06-19 12:56:00,12.90196,77.782782,12.918346,77.787732,2.482,5.0,8.49,DR0597,SUV,Cash,Clear,Morning,1.0,2,4.2,0,0
T001500,2024-11-03 00:56:00,12.868482,77.831677,12.868134,77.836839,0.586,10.3,3.99,DR0139,Sedan,Cash,Clear,Afternoon,1.0,4,4.7,0,0
T001501,2024-07-12 08:28:00,13.002731,77.62296,13.029743,77.596637,5.715,8.9,15.8,DR0278,Sedan,Card,Windy,Afternoon,1.0,2,4.4,0,0
T001502,2024-04-05 00:39:00,12.845086,77.726591,12.836492,77.732364,1.588,2.8,3.48,DR0777,Hatchback,Cash,Cloudy,Morning,1.0,2,5.0,0,0
T001503,2024-03-24 14:11:00,13.05042,77.592859,13.018329,77.60403,4.429,18.5,11.59,DR0574,MiniVan,Cash,Foggy,Afternoon,1.25,4,5.0,0,0
T001504,2024-04-27 17:00:00,13.14996,77.550984,13.15471,77.519042,4.365,6.7,12.81,DR0030,SUV,Card,Clear,Evening,1.0,2,4.5,0,0
T001505,2024-08-06 01:47:00,12.945008,77.765447,12.939956,77.79471,3.438,9.2,12.19,DR0430,SUV,Card,Clear,Evening,1.0,4,4.6,0,0
T001506,2024-03-29 12:08:00,12.867397,77.553643,12.831012,77.528927,5.187,10.2,14.88,DR0620,Sedan,Card,Rainy,Night,1.0,4,4.0,0,0
T001507,2024-11-29 16:09:00,12.96001,77.812792,12.938902,77.790027,6.267,14.6,18.62,DR0407,Sedan,Wallet,Rainy,Evening,1.0,3,4.4,0,1
T001508,2024-06-24 03:36:00,13.114387,77.608702,13.099644,77.612741,2.682,2.0,7.52,DR0599,SUV,Card,Windy,Morning,1.0,2,5.0,0,0
T001509,2024-11-11 02:16:00,13.036595,77.827405,13.067703,77.838099,4.46,6.2,12.85,DR0501,SUV,Card,Clear,Morning,1.0,2,4.8,0,0
T001510,2024-09-06 09:20:00,12.840457,77.647402,12.854606,77.662955,2.795,2.0,6.49,DR0655,Hatchback,Cash,Clear,Evening,1.0,2,4.6,0,0
T001511,2024-05-01 16:10:00,13.014875,77.647537,13.00792,77.658757,2.39,2.0,10.86,DR0404,MiniVan,Card,Clear,Afternoon,1.0,2,4.8,0,0
T001512,2024-03-24 07:29:00,12.987234,77.800229,12.996652,77.789835,1.796,6.9,11.55,DR0771,Bike,Wallet,Rainy,Morning,1.0,3,4.5,0,0
T001513,2024-09-28 12:57:00,12.930845,77.704106,12.890056,77.706278,4.911,10.2,17.12,DR0358,Sedan,Cash,Windy,Evening,1.0,3,4.6,0,1
T001514,2024-04-30 17:14:00,12.844064,77.580391,12.832766,77.574058,4.165,2.0,12.94,DR0533,Sedan,Cash,Foggy,Morning,1.0,1,4.6,0,0
T001515,2024-03-31 02:33:00,13.192445,77.840163,13.200465,77.843649,1.126,2.0,4.72,DR0253,Bike,nan,Rainy,Morning,1.0,2,5.0,1,0
T001516,2024-12-05 14:10:00,12.870417,77.636061,12.873725,77.63743,0.609,4.2,3.36,DR0634,MiniVan,Card,Clear,Afternoon,1.0,4,3.7,0,0
T001517,2024-06-25 03:50:00,12.877097,77.541111,12.86631,77.531013,1.764,12.4,14.26,DR0482,Sedan,UPI,Clear,Afternoon,2.0,4,4.3,0,0
T001518,2024-01-18 17:28:00,12.858233,77.6664,12.857467,77.659456,0.883,6.7,3.28,DR0096,MiniVan,Card,Rainy,Afternoon,1.0,3,3.7,0,0
T001519,2024-06-29 14:09:00,13.028077,77.729585,13.034839,77.692541,4.263,12.6,10.5,DR0238,SUV,Wallet,Clear,Night,1.25,2,4.4,0,0
T001520,2024-06-17 04:20:00,12.977468,77.743954,12.977281,77.760557,2.409,3.7,5.47,DR0476,Hatchback,Wallet,Rainy,Afternoon,1.0,3,4.6,0,0
T001521,2024-11-11 08:21:00,12.899823,77.834243,12.917043,77.840194,2.401,6.4,9.2,DR0001,SUV,Wallet,Foggy,Night,1.0,4,4.8,0,0
T001522,2024-09-16 17:14:00,12.971769,77.716563,12.978143,77.670429,5.649,7.9,24.26,DR0744,Sedan,Card,Rainy,Afternoon,1.0,3,4.1,0,1
T001523,2024-03-10 20:17:00,13.069409,77.589484,13.079634,77.605347,2.256,2.0,8.14,DR0051,Hatchback,UPI,Rainy,Evening,1.0,4,4.3,0,0
T001524,2024-02-24 21:58:00,12.91268,77.604667,12.946951,77.603606,8.329,19.6,36.67,DR0085,Hatchback,nan,Rainy,Evening,1.0,4,4.8,1,1
T001525,2024-08-08 07:29:00,13.166098,77.540336,13.182648,77.5216,3.306,2.0,8.85,DR0704,Hatchback,Cash,Rainy,Morning,1.0,4,4.8,0,0
T001526,2024-01-18 06:59:00,12.922538,77.79437,12.957358,77.773861,4.546,2.0,12.66,DR0157,Sedan,Card,Clear,Night,1.0,1,4.5,0,0
T001527,2024-04-26 10:34:00,12.879272,77.542377,12.865833,77.528612,2.892,3.1,14.47,DR0678,Hatchback,Card,Cloudy,Morning,1.0,4,3.7,0,0
T001528,2024-02-20 10:40:00,13.181827,77.742325,13.149979,77.723695,4.117,5.1,11.22,DR0274,Sedan,Wallet,Clear,Evening,1.0,3,4.6,0,0
T001529,2024-01-08 12:07:00,13.124224,77.738779,13.121419,77.722835,5.305,15.5,23.06,DR0767,SUV,Card,Rainy,Afternoon,1.25,3,4.7,0,1
T001530,2024-12-01 08:53:00,12.937255,77.814201,12.932743,77.848214,5.087,2.0,7.98,DR0240,MiniVan,UPI,Clear,Evening,1.25,2,4.6,0,0
T001531,2024-02-02 18:49:00,13.136573,77.529852,13.165761,77.537274,3.443,2.0,6.6,DR0358,SUV,UPI,Cloudy,Night,1.25,1,3.9,0,0
T001532,2024-01-04 09:06:00,13.007526,77.581165,12.984925,77.621885,5.547,24.0,15.45,DR0711,Hatchback,Card,Rainy,Evening,1.5,1,4.1,0,0
T001533,2024-12-06 12:07:00,12.938701,77.863825,12.937123,77.86834,0.675,2.0,5.94,DR0217,Hatchback,Card,Clear,Afternoon,1.0,3,4.9,0,0
T001534,2024-03-09 17:42:00,13.135845,77.728895,13.143948,77.74048,1.826,7.3,5.4,DR0221,SUV,Cash,Clear,Night,1.0,1,5.0,0,0
T001535,2024-10-25 01:02:00,13.100866,77.683076,13.102868,77.665462,3.283,6.4,7.33,DR0799,MiniVan,Card,Clear,Morning,1.25,4,4.9,0,0
T001536,2024-01-12 10:02:00,12.91915,77.799071,12.915719,77.79571,1.087,2.0,6.08,DR0121,Bike,Card,Clear,Afternoon,1.0,3,4.4,0,0
T001537,2024-02-26 01:09:00,13.042671,77.861012,13.049843,77.859379,2.618,2.0,6.34,DR0487,SUV,Cash,Clear,Morning,1.5,3,4.5,0,0
T001538,2024-02-10 09:06:00,12.947756,77.605204,12.969338,77.617606,3.096,2.0,10.82,DR0303,Hatchback,Cash,Clear,Afternoon,1.0,1,4.2,0,0
T001539,2024-09-14 18:51:00,12.800421,77.86059,12.831136,77.859601,4.627,17.0,7.98,DR0727,Sedan,UPI,Clear,Evening,1.0,3,4.8,0,0
T001540,2024-08-14 08:30:00,13.184726,77.543478,13.185382,77.550504,1.104,2.0,3.92,DR0427,Sedan,Card,Clear,Evening,1.0,3,5.0,0,0
T001541,2024-06-22 13:23:00,13.019852,77.891073,13.003535,77.897384,2.582,12.2,10.69,DR0286,Sedan,Card,Clear,Morning,1.5,1,4.9,0,0
T001542,2024-03-29 04:45:00,13.039373,77.565941,13.070064,77.559884,3.571,6.3,17.19,DR0274,Hatchback,Wallet,Cloudy,Night,1.0,3,4.9,0,1
T001543,2024-02-02 10:24:00,13.039957,77.606495,13.018404,77.598381,2.614,2.0,7.61,DR0619,Sedan,Card,Cloudy,Afternoon,1.25,4,4.3,0,0
T001544,2024-07-26 18:17:00,13.020257,77.538638,13.056068,77.525258,4.456,11.1,13.59,DR0083,SUV,Card,Foggy,Afternoon,1.0,3,4.5,0,0
T001545,2024-03-25 05:03:00,12.916019,77.821471,12.942902,77.843117,5.523,8.7,15.2,DR0624,Sedan,Card,Clear,Night,1.0,4,4.4,0,0
T001546,2024-08-03 10:06:00,13.18863,77.893693,13.218418,77.887644,4.549,3.0,10.43,DR0076,MiniVan,Card,Clear,Afternoon,1.0,4,4.9,0,0
T001547,2024-09-07 22:13:00,13.048667,77.618791,13.062375,77.625369,6.201,10.0,18.13,DR0527,Sedan,Card,Clear,Afternoon,1.0,1,4.6,0,1
T001548,2024-11-06 01:03:00,13.068369,77.630245,13.026119,77.627114,8.02,6.0,13.15,DR0296,MiniVan,Card,Clear,Afternoon,1.25,2,5.0,0,0
T001549,2024-06-29 07:18:00,12.981917,77.611592,12.961135,77.632844,3.334,7.9,17.23,DR0195,Sedan,Card,Rainy,Afternoon,1.0,1,4.8,0,1
T001550,2024-01-02 17:32:00,12.915145,77.561931,12.921282,77.522169,7.731,12.3,19.81,DR0209,Sedan,Cash,Rainy,Morning,1.0,2,4.3,0,1
T001551,2024-04-12 10:38:00,12.82574,77.814978,12.812227,77.821037,1.868,8.2,7.6,DR0666,SUV,Wallet,Clear,Morning,1.0,2,4.0,0,0
T001552,2024-11-07 11:30:00,12.940092,77.524288,12.933786,77.49919,3.077,2.0,7.63,DR0701,SUV,Cash,Rainy,Evening,1.0,3,5.0,0,0
T001553,2024-07-13 15:16:00,12.870439,77.88711,12.882695,77.894924,2.525,10.9,10.31,DR0376,Sedan,Card,Clear,Morning,1.0,4,4.4,0,0
T001554,2024-08-13 23:28:00,13.064835,77.870926,13.061436,77.867995,1.332,3.9,6.47,DR0006,MiniVan,nan,Cloudy,Evening,1.0,2,4.6,1,0
T001555,2024-06-16 02:31:00,13.151602,77.547376,13.127221,77.517808,5.734,8.7,14.36,DR0604,SUV,UPI,Clear,Evening,1.0,3,5.0,0,0
T001556,2024-02-29 09:37:00,12.921102,77.71181,12.938815,77.718562,2.272,13.0,9.56,DR0094,Hatchback,nan,Clear,Evening,1.0,1,4.8,1,0
T001557,2024-11-23 07:07:00,12.933153,77.897141,12.943451,77.901624,2.207,6.9,8.73,DR0434,SUV,Cash,Cloudy,Afternoon,1.0,2,4.2,0,0
T001558,2024-10-09 02:55:00,13.068146,77.841048,13.063166,77.836423,1.517,2.0,3.17,DR0704,SUV,Cash,Cloudy,Afternoon,1.0,3,4.6,0,0
T001559,2024-12-29 05:48:00,12.859709,77.786053,12.873934,77.783962,2.132,10.8,10.07,DR0086,Sedan,Card,Clear,Night,1.0,4,5.0,0,0
T001560,2024-11-08 06:06:00,13.171775,77.508984,13.173676,77.512215,0.553,3.2,3.02,DR0272,MiniVan,Card,Clear,Afternoon,1.0,4,4.7,0,0
T001561,2024-04-16 06:19:00,12.945539,77.527351,12.972166,77.550915,5.853,25.9,16.62,DR0350,MiniVan,Cash,Clear,Evening,1.0,4,5.0,0,1
T001562,2024-04-02 19:20:00,12.84048,77.817607,12.843504,77.81132,3.047,2.0,6.21,DR0136,Hatchback,Wallet,Clear,Evening,1.0,4,3.8,0,0
T001563,2024-03-31 16:38:00,12.869874,77.650578,12.896352,77.670839,4.674,5.7,12.78,DR0304,Hatchback,Cash,Clear,Evening,1.0,2,4.4,0,0
T001564,2024-12-01 08:37:00,13.173098,77.767373,13.135625,77.766624,4.797,4.3,7.54,DR0293,MiniVan,UPI,Clear,Afternoon,1.0,2,4.1,0,0
T001565,2024-07-22 06:45:00,12.898848,77.795673,12.908032,77.821587,3.131,2.0,14.95,DR0742,Sedan,Card,Foggy,Morning,1.0,4,4.9,0,0
T001566,2024-06-14 21:02:00,13.064908,77.668874,13.05695,77.664171,2.166,5.4,5.81,DR0051,MiniVan,Card,Foggy,Evening,1.5,2,4.1,0,0
T001567,2024-12-19 09:58:00,12.862466,77.557353,12.845285,77.544026,5.166,4.8,8.7,DR0670,MiniVan,Wallet,Clear,Afternoon,1.0,2,4.3,0,0
T001568,2024-08-08 05:59:00,12.877641,77.654678,12.900811,77.632724,4.207,2.0,8.72,DR0672,Hatchback,Wallet,Clear,Afternoon,1.0,4,4.4,0,0
T001569,2024-11-27 22:37:00,13.151695,77.848419,13.169477,77.847743,2.472,2.0,12.24,DR0254,Hatchback,Wallet,Rainy,Afternoon,1.5,1,4.7,0,0
T001570,2024-12-25 09:31:00,12.859213,77.632434,12.819084,77.616571,4.906,16.8,18.99,DR0660,SUV,Card,Clear,Afternoon,1.0,3,4.5,0,1
T001571,2024-01-29 23:56:00,12.8075,77.52506,12.82181,77.55315,4.069,9.6,10.04,DR0489,SUV,Card,Cloudy,Afternoon,1.0,2,5.0,0,0
T001572,2024-05-11 23:03:00,13.000493,77.883653,13.012376,77.866228,2.665,2.0,4.55,DR0759,MiniVan,Cash,Clear,Morning,1.0,3,4.2,0,0
T001573,2024-09-24 23:03:00,13.145091,77.772271,13.130629,77.75847,2.272,2.0,6.78,DR0354,SUV,Card,Clear,Night,1.0,1,4.8,0,0
T001574,2024-10-23 19:16:00,12.930396,77.716343,12.91369,77.727964,2.459,7.6,7.74,DR0215,MiniVan,Card,Clear,Afternoon,1.5,4,4.5,0,0
T001575,2024-02-24 04:43:00,12.851265,77.831643,12.819453,77.855359,4.685,3.0,18.27,DR0525,Sedan,Cash,Clear,Evening,1.0,1,3.8,0,1
T001576,2024-04-26 05:10:00,13.192892,77.664464,13.186142,77.679085,2.673,10.0,9.7,DR0349,Hatchback,Wallet,Clear,Evening,1.0,2,5.0,0,0
T001577,2024-07-19 01:59:00,13.070695,77.894046,13.067146,77.91522,2.667,2.0,9.05,DR0348,MiniVan,Wallet,Windy,Morning,1.0,2,4.3,0,0
T001578,2024-10-18 17:06:00,13.140276,77.843029,13.156216,77.841425,2.063,12.4,9.79,DR0157,SUV,Cash,Clear,Night,1.0,1,4.7,0,0
T001579,2024-02-11 05:35:00,13.100855,77.612218,13.106243,77.610895,1.642,7.2,7.17,DR0326,SUV,Cash,Clear,Afternoon,1.0,3,4.2,0,0
T001580,2024-08-07 06:25:00,13.079297,77.648419,13.058099,77.688654,6.291,2.0,10.49,DR0388,Hatchback,Cash,Clear,Afternoon,1.0,3,5.0,0,0
T001581,2024-04-18 04:50:00,12.953826,77.610297,12.958603,77.644103,4.826,8.6,13.12,DR0623,Hatchback,UPI,Clear,Afternoon,1.0,1,5.0,0,0
T001582,2024-03-19 23:16:00,12.929736,77.763736,12.924655,77.77802,3.974,6.4,7.42,DR0696,Sedan,Cash,Clear,Afternoon,1.0,3,4.4,0,0
T001583,2024-07-07 02:53:00,13.086783,77.755733,13.068087,77.777865,5.903,2.0,16.14,DR0760,SUV,Card,Clear,Evening,1.25,2,4.7,0,0
T001584,2024-05-31 02:52:00,13.086685,77.709002,13.054895,77.726173,4.833,6.0,21.78,DR0188,Hatchback,Cash,Cloudy,Night,1.0,4,4.7,0,1
T001585,2024-08-20 00:49:00,13.180235,77.886336,13.192731,77.862217,4.422,8.3,10.18,DR0037,Bike,Card,Rainy,Afternoon,1.0,3,4.0,0,0
T001586,2024-04-25 22:29:00,13.027464,77.68891,13.036392,77.688117,2.751,2.0,11.75,DR0258,Hatchback,UPI,Cloudy,Evening,1.0,2,4.9,0,0
T001587,2024-10-27 11:53:00,12.917848,77.813489,12.928984,77.843424,6.759,17.2,19.59,DR0018,Hatchback,Cash,Rainy,Afternoon,1.0,1,4.6,0,1
T001588,2024-01-29 12:13:00,12.995812,77.763238,12.981247,77.777645,2.691,3.4,9.69,DR0752,Hatchback,Card,Clear,Afternoon,1.0,2,5.0,0,0
T001589,2024-11-10 14:03:00,13.045486,77.707274,13.048907,77.706002,0.461,5.2,3.69,DR0418,MiniVan,Card,Clear,Afternoon,1.0,2,4.5,0,0
